Angle,Intensity
12.760504600,4635.0
12.782237480,4859.0
12.803970360,4876.0
12.825703240,5034.0
12.847436120,4956.0
12.869169000,4879.0
12.890901880,4965.0
12.912634760,5008.0
12.934367640,5044.0
12.956100520,4894.0
12.977833400,5093.0
12.999566280,4838.0
13.021299160,4895.0
13.043032040,4783.0
13.064764920,4745.0
13.086497800,4840.0
13.108230680,4823.0
13.129963560,4702.0
13.151696440,4742.0
13.173429320,4715.0
13.195162200,4596.0
13.216895080,4639.0
13.238627960,4582.0
13.260360840,4507.0
13.282093720,4418.0
13.303826600,4536.0
13.325559480,4415.0
13.347292360,4394.0
13.369025240,4221.0
13.390758120,4208.0
13.412491000,4103.0
13.434223880,4085.0
13.455956760,4021.0
13.477689640,3941.0
13.499422520,4094.0
13.521155400,3961.0
13.542888280,3917.0
13.564621160,3944.0
13.586354040,3959.0
13.608086920,3934.0
13.629819800,3900.0
13.651552680,3777.0
13.673285560,3824.0
13.695018440,3894.0
13.716751320,3766.0
13.738484200,3942.0
13.760217080,3970.0
13.781949960,3862.0
13.803682840,3943.0
13.825415720,3855.0
13.847148600,3868.0
13.868881480,3892.0
13.890614360,3891.0
13.912347240,3820.0
13.934080120,3917.0
13.955813000,3849.0
13.977545880,3904.0
13.999278760,3857.0
14.021011640,3808.0
14.042744520,3854.0
14.064477400,3807.0
14.086210280,3840.0
14.107943160,3874.0
14.129676040,3702.0
14.151408920,3763.0
14.173141800,3812.0
14.194874680,3796.0
14.216607560,3775.0
14.238340440,3751.0
14.260073320,3854.0
14.281806200,3782.0
14.303539080,3756.0
14.325271960,3744.0
14.347004840,3945.0
14.368737720,3761.0
14.390470600,3831.0
14.412203480,3802.0
14.433936360,3863.0
14.455669240,3836.0
14.477402120,3754.0
14.499135000,3670.0
14.520867880,3803.0
14.542600760,3807.0
14.564333640,3807.0
14.586066520,3839.0
14.607799400,3730.0
14.629532280,3728.0
14.651265160,3720.0
14.672998040,3745.0
14.694730920,3740.0
14.716463800,3671.0
14.738196680,3671.0
14.759929560,3758.0
14.781662440,3766.0
14.803395320,3783.0
14.825128200,3792.0
14.846861080,3820.0
14.868593960,3691.0
14.890326840,3862.0
14.912059720,3732.0
14.933792600,3678.0
14.955525480,3744.0
14.977258360,3845.0
14.998991240,3817.0
15.020724120,3786.0
15.042457000,3791.0
15.064189880,3604.0
15.085922760,3789.0
15.107655640,3676.0
15.129388520,3703.0
15.151121400,3691.0
15.172854280,3713.0
15.194587160,3732.0
15.216320040,3839.0
15.238052920,3766.0
15.259785800,3623.0
15.281518680,3653.0
15.303251560,3673.0
15.324984440,3730.0
15.346717320,3649.0
15.368450200,3614.0
15.390183080,3656.0
15.411915960,3566.0
15.433648840,3585.0
15.455381720,3844.0
15.477114600,3627.0
15.498847480,3690.0
15.520580360,3648.0
15.542313240,3638.0
15.564046120,3668.0
15.585779000,3640.0
15.607511880,3781.0
15.629244760,3675.0
15.650977640,3544.0
15.672710520,3697.0
15.694443400,3692.0
15.716176280,3582.0
15.737909160,3599.0
15.759642040,3638.0
15.781374920,3727.0
15.803107800,3661.0
15.824840680,3671.0
15.846573560,3780.0
15.868306440,3691.0
15.890039320,3691.0
15.911772200,3701.0
15.933505080,3661.0
15.955237960,3547.0
15.976970840,3646.0
15.998703720,3606.0
16.020436600,3628.0
16.042169480,3726.0
16.063902360,3578.0
16.085635240,3696.0
16.107368120,3798.0
16.129101000,3588.0
16.150833880,3709.0
16.172566760,3666.0
16.194299640,3588.0
16.216032520,3753.0
16.237765400,3722.0
16.259498280,3623.0
16.281231160,3625.0
16.302964040,3649.0
16.324696920,3662.0
16.346429800,3710.0
16.368162680,3583.0
16.389895560,3633.0
16.411628440,3684.0
16.433361320,3652.0
16.455094200,3642.0
16.476827080,3555.0
16.498559960,3699.0
16.520292840,3614.0
16.542025720,3750.0
16.563758600,3592.0
16.585491480,3724.0
16.607224360,3608.0
16.628957240,3627.0
16.650690120,3605.0
16.672423000,3694.0
16.694155880,3698.0
16.715888760,3564.0
16.737621640,3589.0
16.759354520,3680.0
16.781087400,3555.0
16.802820280,3573.0
16.824553160,3643.0
16.846286040,3706.0
